,year,quarter,count,company_code,pub_code,,,,,,,,,
67,2011,4,0,souad,sfmaip,,,,,,,,,
68,2012,1,0,souad,sfmaip,,,,,,,,,
69,2012,2,0,souad,sfmaip,,,,,,,,,
70,2012,3,0,souad,sfmaip,,,,,,,,,
71,2012,4,0,souad,sfmaip,,,,,,,,,
72,2013,1,0,souad,sfmaip,,,,,,,,,
73,2013,2,0,souad,sfmaip,,,,,,,,,
74,2013,3,0,souad,sfmaip,,,,,,,,,
75,2013,4,0,souad,sfmaip,,,,,,,,,
76,2014,1,0,souad,sfmaip,,,,,,,,,
77,2014,2,0,souad,sfmaip,,,,,,,,,
78,2014,3,0,souad,sfmaip,,,,,,,,,
79,2014,4,0,souad,sfmaip,,,,,,,,,
80,2015,1,0,souad,sfmaip,,,,,,,,,
81,2015,2,0,souad,sfmaip,,,,,,,,,
82,2015,3,0,souad,sfmaip,,,,,,,,,
83,2015,4,0,souad,sfmaip,,,,,,,,,
84,2016,1,0,souad,sfmaip,,,,,,,,,
85,2016,2,0,souad,sfmaip,,,,,,,,,
86,2016,3,0,souad,sfmaip,,,,,,,,,
87,2016,4,0,souad,sfmaip,,,,,,,,,
88,2017,1,0,souad,sfmaip,,,,,,,,,
89,2017,2,0,souad,sfmaip,,,,,,,,,
90,2017,3,0,souad,sfmaip,,,,,,,,,
91,2017,4,0,souad,sfmaip,,,,,,,,,
92,2018,1,0,souad,sfmaip,,,,,,,,,
93,2018,2,0,souad,sfmaip,,,,,,,,,
94,2018,3,0,souad,sfmaip,,,,,,,,,
95,2018,4,0,souad,sfmaip,,,,,,,,,
96,2019,1,0,souad,sfmaip,,,,,,,,,
97,2019,2,0,souad,sfmaip,,,,,,,,,
98,2019,3,0,souad,sfmaip,,,,,,,,,
99,2019,4,0,souad,sfmaip,,,,,,,,,
100,2020,1,0,souad,sfmaip,,,,,,,,,
101,2020,2,0,souad,sfmaip,,,,,,,,,
0,1995,1,0,souad,sfsankeip,,,,,,,,,
1,1995,2,0,souad,sfsankeip,,,,,,,,,
2,1995,3,0,souad,sfsankeip,,,,,,,,,
3,1995,4,0,souad,sfsankeip,,,,,,,,,
4,1996,1,0,souad,sfsankeip,,,,,,,,,
5,1996,2,0,souad,sfsankeip,,,,,,,,,
6,1996,3,0,souad,sfsankeip,,,,,,,,,
7,1996,4,0,souad,sfsankeip,,,,,,,,,
8,1997,1,0,souad,sfsankeip,,,,,,,,,
9,1997,2,0,souad,sfsankeip,,,,,,,,,
10,1997,3,0,souad,sfsankeip,,,,,,,,,
11,1997,4,0,souad,sfsankeip,,,,,,,,,
12,1998,1,0,souad,sfsankeip,,,,,,,,,
13,1998,2,0,souad,sfsankeip,,,,,,,,,
14,1998,3,0,souad,sfsankeip,,,,,,,,,
15,1998,4,0,souad,sfsankeip,,,,,,,,,
16,1999,1,0,souad,sfsankeip,,,,,,,,,
17,1999,2,0,souad,sfsankeip,,,,,,,,,
18,1999,3,0,souad,sfsankeip,,,,,,,,,
19,1999,4,0,souad,sfsankeip,,,,,,,,,
20,2000,1,0,souad,sfsankeip,,,,,,,,,
21,2000,2,0,souad,sfsankeip,,,,,,,,,
22,2000,3,0,souad,sfsankeip,,,,,,,,,
23,2000,4,0,souad,sfsankeip,,,,,,,,,
24,2001,1,0,souad,sfsankeip,,,,,,,,,
25,2001,2,0,souad,sfsankeip,,,,,,,,,
26,2001,3,0,souad,sfsankeip,,,,,,,,,
27,2001,4,0,souad,sfsankeip,,,,,,,,,
28,2002,1,0,souad,sfsankeip,,,,,,,,,
29,2002,2,0,souad,sfsankeip,,,,,,,,,
30,2002,3,0,souad,sfsankeip,,,,,,,,,
31,2002,4,0,souad,sfsankeip,,,,,,,,,
32,2003,1,0,souad,sfsankeip,,,,,,,,,
33,2003,2,0,souad,sfsankeip,,,,,,,,,
34,2003,3,0,souad,sfsankeip,,,,,,,,,
35,2003,4,0,souad,sfsankeip,,,,,,,,,
36,2004,1,0,souad,sfsankeip,,,,,,,,,
37,2004,2,0,souad,sfsankeip,,,,,,,,,
38,2004,3,0,souad,sfsankeip,,,,,,,,,
39,2004,4,0,souad,sfsankeip,,,,,,,,,
40,2005,1,0,souad,sfsankeip,,,,,,,,,
41,2005,2,0,souad,sfsankeip,,,,,,,,,
42,2005,3,0,souad,sfsankeip,,,,,,,,,
43,2005,4,0,souad,sfsankeip,,,,,,,,,
44,2006,1,0,souad,sfsankeip,,,,,,,,,
45,2006,2,0,souad,sfsankeip,,,,,,,,,
46,2006,3,0,souad,sfsankeip,,,,,,,,,
47,2006,4,0,souad,sfsankeip,,,,,,,,,
48,2007,1,0,souad,sfsankeip,,,,,,,,,
49,2007,2,0,souad,sfsankeip,,,,,,,,,
50,2007,3,0,souad,sfsankeip,,,,,,,,,
51,2007,4,0,souad,sfsankeip,,,,,,,,,
52,2008,1,0,souad,sfsankeip,,,,,,,,,
53,2008,2,0,souad,sfsankeip,,,,,,,,,
54,2008,3,0,souad,sfsankeip,,,,,,,,,
55,2008,4,0,souad,sfsankeip,,,,,,,,,
56,2009,1,0,souad,sfsankeip,,,,,,,,,
57,2009,2,0,souad,sfsankeip,,,,,,,,,
58,2009,3,0,souad,sfsankeip,,,,,,,,,
59,2009,4,0,souad,sfsankeip,,,,,,,,,
60,2010,1,0,souad,sfsankeip,,,,,,,,,
61,2010,2,0,souad,sfsankeip,,,,,,,,,
62,2010,3,0,souad,sfsankeip,,,,,,,,,
63,2010,4,0,souad,sfsankeip,,,,,,,,,
64,2011,1,0,souad,sfsankeip,,,,,,,,,
65,2011,2,0,souad,sfsankeip,,,,,,,,,
66,2011,3,0,souad,sfsankeip,,,,,,,,,
67,2011,4,0,souad,sfsankeip,,,,,,,,,
68,2012,1,0,souad,sfsankeip,,,,,,,,,
69,2012,2,0,souad,sfsankeip,,,,,,,,,
70,2012,3,0,souad,sfsankeip,,,,,,,,,
71,2012,4,0,souad,sfsankeip,,,,,,,,,
72,2013,1,0,souad,sfsankeip,,,,,,,,,
73,2013,2,0,souad,sfsankeip,,,,,,,,,
74,2013,3,0,souad,sfsankeip,,,,,,,,,
75,2013,4,0,souad,sfsankeip,,,,,,,,,
76,2014,1,0,souad,sfsankeip,,,,,,,,,
77,2014,2,0,souad,sfsankeip,,,,,,,,,
78,2014,3,0,souad,sfsankeip,,,,,,,,,
79,2014,4,0,souad,sfsankeip,,,,,,,,,
80,2015,1,0,souad,sfsankeip,,,,,,,,,
81,2015,2,0,souad,sfsankeip,,,,,,,,,
82,2015,3,0,souad,sfsankeip,,,,,,,,,
83,2015,4,0,souad,sfsankeip,,,,,,,,,
84,2016,1,0,souad,sfsankeip,,,,,,,,,
85,2016,2,0,souad,sfsankeip,,,,,,,,,
86,2016,3,0,souad,sfsankeip,,,,,,,,,
87,2016,4,0,souad,sfsankeip,,,,,,,,,
88,2017,1,0,souad,sfsankeip,,,,,,,,,
89,2017,2,0,souad,sfsankeip,,,,,,,,,
90,2017,3,0,souad,sfsankeip,,,,,,,,,
91,2017,4,0,souad,sfsankeip,,,,,,,,,
92,2018,1,0,souad,sfsankeip,,,,,,,,,
93,2018,2,0,souad,sfsankeip,,,,,,,,,
94,2018,3,0,souad,sfsankeip,,,,,,,,,
95,2018,4,0,souad,sfsankeip,,,,,,,,,
96,2019,1,0,souad,sfsankeip,,,,,,,,,
97,2019,2,0,souad,sfsankeip,,,,,,,,,
98,2019,3,0,souad,sfsankeip,,,,,,,,,
99,2019,4,0,souad,sfsankeip,,,,,,,,,
100,2020,1,0,souad,sfsankeip,,,,,,,,,
101,2020,2,0,souad,sfsankeip,,,,,,,,,
0,1995,1,0,plfc,sfusat,,,,,,,,,
1,1995,2,0,plfc,sfusat,,,,,,,,,
2,1995,3,0,plfc,sfusat,,,,,,,,,
3,1995,4,0,plfc,sfusat,,,,,,,,,
4,1996,1,0,plfc,sfusat,,,,,,,,,
5,1996,2,0,plfc,sfusat,,,,,,,,,
6,1996,3,0,plfc,sfusat,,,,,,,,,
7,1996,4,0,plfc,sfusat,,,,,,,,,
8,1997,1,0,plfc,sfusat,,,,,,,,,
9,1997,2,0,plfc,sfusat,,,,,,,,,
10,1997,3,0,plfc,sfusat,,,,,,,,,
11,1997,4,0,plfc,sfusat,,,,,,,,,
12,1998,1,0,plfc,sfusat,,,,,,,,,
13,1998,2,0,plfc,sfusat,,,,,,,,,
14,1998,3,0,plfc,sfusat,,,,,,,,,
15,1998,4,0,plfc,sfusat,,,,,,,,,
16,1999,1,0,plfc,sfusat,,,,,,,,,
17,1999,2,0,plfc,sfusat,,,,,,,,,
18,1999,3,0,plfc,sfusat,,,,,,,,,
19,1999,4,0,plfc,sfusat,,,,,,,,,
20,2000,1,0,plfc,sfusat,,,,,,,,,
21,2000,2,0,plfc,sfusat,,,,,,,,,
22,2000,3,0,plfc,sfusat,,,,,,,,,
23,2000,4,0,plfc,sfusat,,,,,,,,,
24,2001,1,0,plfc,sfusat,,,,,,,,,
25,2001,2,0,plfc,sfusat,,,,,,,,,
26,2001,3,0,plfc,sfusat,,,,,,,,,
27,2001,4,0,plfc,sfusat,,,,,,,,,
28,2002,1,0,plfc,sfusat,,,,,,,,,
29,2002,2,0,plfc,sfusat,,,,,,,,,
30,2002,3,0,plfc,sfusat,,,,,,,,,
31,2002,4,0,plfc,sfusat,,,,,,,,,
32,2003,1,0,plfc,sfusat,,,,,,,,,
33,2003,2,0,plfc,sfusat,,,,,,,,,
34,2003,3,0,plfc,sfusat,,,,,,,,,
35,2003,4,0,plfc,sfusat,,,,,,,,,
36,2004,1,0,plfc,sfusat,,,,,,,,,
37,2004,2,0,plfc,sfusat,,,,,,,,,
38,2004,3,0,plfc,sfusat,,,,,,,,,
39,2004,4,0,plfc,sfusat,,,,,,,,,
40,2005,1,0,plfc,sfusat,,,,,,,,,
41,2005,2,0,plfc,sfusat,,,,,,,,,
42,2005,3,0,plfc,sfusat,,,,,,,,,
43,2005,4,0,plfc,sfusat,,,,,,,,,
44,2006,1,0,plfc,sfusat,,,,,,,,,
45,2006,2,0,plfc,sfusat,,,,,,,,,
46,2006,3,0,plfc,sfusat,,,,,,,,,
47,2006,4,0,plfc,sfusat,,,,,,,,,
48,2007,1,0,plfc,sfusat,,,,,,,,,
49,2007,2,0,plfc,sfusat,,,,,,,,,
50,2007,3,0,plfc,sfusat,,,,,,,,,
51,2007,4,0,plfc,sfusat,,,,,,,,,
52,2008,1,0,plfc,sfusat,,,,,,,,,
53,2008,2,0,plfc,sfusat,,,,,,,,,
54,2008,3,0,plfc,sfusat,,,,,,,,,
55,2008,4,0,plfc,sfusat,,,,,,,,,
56,2009,1,0,plfc,sfusat,,,,,,,,,
57,2009,2,0,plfc,sfusat,,,,,,,,,
58,2009,3,0,plfc,sfusat,,,,,,,,,
59,2009,4,0,plfc,sfusat,,,,,,,,,
60,2010,1,0,plfc,sfusat,,,,,,,,,
61,2010,2,0,plfc,sfusat,,,,,,,,,
62,2010,3,0,plfc,sfusat,,,,,,,,,
63,2010,4,0,plfc,sfusat,,,,,,,,,
64,2011,1,0,plfc,sfusat,,,,,,,,,
65,2011,2,0,plfc,sfusat,,,,,,,,,
66,2011,3,0,plfc,sfusat,,,,,,,,,
67,2011,4,0,plfc,sfusat,,,,,,,,,
68,2012,1,0,plfc,sfusat,,,,,,,,,
69,2012,2,0,plfc,sfusat,,,,,,,,,
70,2012,3,0,plfc,sfusat,,,,,,,,,
71,2012,4,0,plfc,sfusat,,,,,,,,,
72,2013,1,0,plfc,sfusat,,,,,,,,,
73,2013,2,0,plfc,sfusat,,,,,,,,,
74,2013,3,0,plfc,sfusat,,,,,,,,,
75,2013,4,0,plfc,sfusat,,,,,,,,,
76,2014,1,0,plfc,sfusat,,,,,,,,,
77,2014,2,0,plfc,sfusat,,,,,,,,,
78,2014,3,0,plfc,sfusat,,,,,,,,,
79,2014,4,0,plfc,sfusat,,,,,,,,,
80,2015,1,0,plfc,sfusat,,,,,,,,,
81,2015,2,0,plfc,sfusat,,,,,,,,,
82,2015,3,0,plfc,sfusat,,,,,,,,,
83,2015,4,0,plfc,sfusat,,,,,,,,,
84,2016,1,0,plfc,sfusat,,,,,,,,,
85,2016,2,0,plfc,sfusat,,,,,,,,,
86,2016,3,0,plfc,sfusat,,,,,,,,,
87,2016,4,0,plfc,sfusat,,,,,,,,,
88,2017,1,0,plfc,sfusat,,,,,,,,,
89,2017,2,0,plfc,sfusat,,,,,,,,,
90,2017,3,0,plfc,sfusat,,,,,,,,,
91,2017,4,0,plfc,sfusat,,,,,,,,,
92,2018,1,0,plfc,sfusat,,,,,,,,,
93,2018,2,0,plfc,sfusat,,,,,,,,,
94,2018,3,0,plfc,sfusat,,,,,,,,,
95,2018,4,0,plfc,sfusat,,,,,,,,,
96,2019,1,0,plfc,sfusat,,,,,,,,,
97,2019,2,0,plfc,sfusat,,,,,,,,,
98,2019,3,0,plfc,sfusat,,,,,,,,,
99,2019,4,0,plfc,sfusat,,,,,,,,,
100,2020,1,0,plfc,sfusat,,,,,,,,,
101,2020,2,0,plfc,sfusat,,,,,,,,,
0,1995,1,0,plfc,sfwsj,,,,,,,,,
1,1995,2,0,plfc,sfwsj,,,,,,,,,
2,1995,3,0,plfc,sfwsj,,,,,,,,,
3,1995,4,0,plfc,sfwsj,,,,,,,,,
0,1996,1,0,plfc,sfwsj,,,,,,,,,
1,1996,2,0,plfc,sfwsj,,,,,,,,,
2,1996,3,0,plfc,sfwsj,,,,,,,,,
3,1996,4,0,plfc,sfwsj,,,,,,,,,
0,1997,1,1,plfc,sfwsj,,,,,,,,,
1,1997,2,0,plfc,sfwsj,,,,,,,,,
2,1997,3,0,plfc,sfwsj,,,,,,,,,
3,1997,4,0,plfc,sfwsj,,,,,,,,,
0,1998,1,0,plfc,sfwsj,,,,,,,,,
1,1998,2,0,plfc,sfwsj,,,,,,,,,
2,1998,3,0,plfc,sfwsj,,,,,,,,,
3,1998,4,0,plfc,sfwsj,,,,,,,,,
0,1999,1,0,plfc,sfwsj,,,,,,,,,
1,1999,2,0,plfc,sfwsj,,,,,,,,,
2,1999,3,0,plfc,sfwsj,,,,,,,,,
3,1999,4,0,plfc,sfwsj,,,,,,,,,
0,2000,1,0,plfc,sfwsj,,,,,,,,,
1,2000,2,0,plfc,sfwsj,,,,,,,,,
2,2000,3,0,plfc,sfwsj,,,,,,,,,
3,2000,4,0,plfc,sfwsj,,,,,,,,,
0,2001,1,0,plfc,sfwsj,,,,,,,,,
1,2001,2,0,plfc,sfwsj,,,,,,,,,
2,2001,3,0,plfc,sfwsj,,,,,,,,,
3,2001,4,0,plfc,sfwsj,,,,,,,,,
0,2002,1,0,plfc,sfwsj,,,,,,,,,
1,2002,2,0,plfc,sfwsj,,,,,,,,,
2,2002,3,0,plfc,sfwsj,,,,,,,,,
3,2002,4,0,plfc,sfwsj,,,,,,,,,
0,2003,1,0,plfc,sfwsj,,,,,,,,,
1,2003,2,0,plfc,sfwsj,,,,,,,,,
2,2003,3,0,plfc,sfwsj,,,,,,,,,
3,2003,4,0,plfc,sfwsj,,,,,,,,,
0,2004,1,0,plfc,sfwsj,,,,,,,,,
1,2004,2,0,plfc,sfwsj,,,,,,,,,
2,2004,3,0,plfc,sfwsj,,,,,,,,,
3,2004,4,0,plfc,sfwsj,,,,,,,,,
0,2005,1,0,plfc,sfwsj,,,,,,,,,
1,2005,2,0,plfc,sfwsj,,,,,,,,,
2,2005,3,0,plfc,sfwsj,,,,,,,,,
3,2005,4,0,plfc,sfwsj,,,,,,,,,
0,2006,1,0,plfc,sfwsj,,,,,,,,,
1,2006,2,0,plfc,sfwsj,,,,,,,,,
2,2006,3,0,plfc,sfwsj,,,,,,,,,
3,2006,4,0,plfc,sfwsj,,,,,,,,,
0,2007,1,0,plfc,sfwsj,,,,,,,,,
1,2007,2,0,plfc,sfwsj,,,,,,,,,
2,2007,3,0,plfc,sfwsj,,,,,,,,,
3,2007,4,0,plfc,sfwsj,,,,,,,,,
0,2008,1,0,plfc,sfwsj,,,,,,,,,
1,2008,2,0,plfc,sfwsj,,,,,,,,,
2,2008,3,0,plfc,sfwsj,,,,,,,,,
3,2008,4,0,plfc,sfwsj,,,,,,,,,
0,2009,1,0,plfc,sfwsj,,,,,,,,,
1,2009,2,0,plfc,sfwsj,,,,,,,,,
2,2009,3,0,plfc,sfwsj,,,,,,,,,
3,2009,4,0,plfc,sfwsj,,,,,,,,,
0,2010,1,0,plfc,sfwsj,,,,,,,,,
1,2010,2,0,plfc,sfwsj,,,,,,,,,
2,2010,3,0,plfc,sfwsj,,,,,,,,,
3,2010,4,0,plfc,sfwsj,,,,,,,,,
0,2011,1,0,plfc,sfwsj,,,,,,,,,
1,2011,2,0,plfc,sfwsj,,,,,,,,,
2,2011,3,0,plfc,sfwsj,,,,,,,,,
3,2011,4,0,plfc,sfwsj,,,,,,,,,
0,2012,1,0,plfc,sfwsj,,,,,,,,,
1,2012,2,0,plfc,sfwsj,,,,,,,,,
2,2012,3,0,plfc,sfwsj,,,,,,,,,
3,2012,4,0,plfc,sfwsj,,,,,,,,,
0,2013,1,0,plfc,sfwsj,,,,,,,,,
1,2013,2,0,plfc,sfwsj,,,,,,,,,
2,2013,3,0,plfc,sfwsj,,,,,,,,,
3,2013,4,0,plfc,sfwsj,,,,,,,,,
0,2014,1,0,plfc,sfwsj,,,,,,,,,
1,2014,2,0,plfc,sfwsj,,,,,,,,,
2,2014,3,0,plfc,sfwsj,,,,,,,,,
3,2014,4,0,plfc,sfwsj,,,,,,,,,
0,2015,1,0,plfc,sfwsj,,,,,,,,,
1,2015,2,0,plfc,sfwsj,,,,,,,,,
2,2015,3,0,plfc,sfwsj,,,,,,,,,
3,2015,4,0,plfc,sfwsj,,,,,,,,,
0,2016,1,0,plfc,sfwsj,,,,,,,,,
1,2016,2,0,plfc,sfwsj,,,,,,,,,
2,2016,3,0,plfc,sfwsj,,,,,,,,,
3,2016,4,0,plfc,sfwsj,,,,,,,,,
0,2017,1,0,plfc,sfwsj,,,,,,,,,
1,2017,2,0,plfc,sfwsj,,,,,,,,,
2,2017,3,0,plfc,sfwsj,,,,,,,,,
3,2017,4,0,plfc,sfwsj,,,,,,,,,
0,2018,1,0,plfc,sfwsj,,,,,,,,,
1,2018,2,0,plfc,sfwsj,,,,,,,,,
2,2018,3,0,plfc,sfwsj,,,,,,,,,
3,2018,4,0,plfc,sfwsj,,,,,,,,,
0,2019,1,0,plfc,sfwsj,,,,,,,,,
1,2019,2,0,plfc,sfwsj,,,,,,,,,
2,2019,3,0,plfc,sfwsj,,,,,,,,,
3,2019,4,0,plfc,sfwsj,,,,,,,,,
0,2020,1,0,plfc,sfwsj,,,,,,,,,
1,2020,2,0,plfc,sfwsj,,,,,,,,,
0,1995,1,0,plfc,sfnyt,,,,,,,,,
1,1995,2,0,plfc,sfnyt,,,,,,,,,
2,1995,3,0,plfc,sfnyt,,,,,,,,,
3,1995,4,0,plfc,sfnyt,,,,,,,,,
0,1996,1,0,plfc,sfnyt,,,,,,,,,
1,1996,2,0,plfc,sfnyt,,,,,,,,,
2,1996,3,0,plfc,sfnyt,,,,,,,,,
3,1996,4,0,plfc,sfnyt,,,,,,,,,
0,1997,1,0,plfc,sfnyt,,,,,,,,,
1,1997,2,0,plfc,sfnyt,,,,,,,,,
2,1997,3,0,plfc,sfnyt,,,,,,,,,
3,1997,4,0,plfc,sfnyt,,,,,,,,,
0,1998,1,0,plfc,sfnyt,,,,,,,,,
1,1998,2,0,plfc,sfnyt,,,,,,,,,
2,1998,3,0,plfc,sfnyt,,,,,,,,,
3,1998,4,0,plfc,sfnyt,,,,,,,,,
0,1999,1,0,plfc,sfnyt,,,,,,,,,
1,1999,2,0,plfc,sfnyt,,,,,,,,,
2,1999,3,0,plfc,sfnyt,,,,,,,,,
3,1999,4,0,plfc,sfnyt,,,,,,,,,
0,2000,1,2,plfc,sfnyt,,,,,,,,,
1,2000,2,0,plfc,sfnyt,,,,,,,,,
2,2000,3,0,plfc,sfnyt,,,,,,,,,
3,2000,4,0,plfc,sfnyt,,,,,,,,,
0,2001,1,0,plfc,sfnyt,,,,,,,,,
1,2001,2,0,plfc,sfnyt,,,,,,,,,
2,2001,3,0,plfc,sfnyt,,,,,,,,,
3,2001,4,0,plfc,sfnyt,,,,,,,,,
0,2002,1,0,plfc,sfnyt,,,,,,,,,
1,2002,2,0,plfc,sfnyt,,,,,,,,,
2,2002,3,0,plfc,sfnyt,,,,,,,,,
3,2002,4,0,plfc,sfnyt,,,,,,,,,
0,2003,1,0,plfc,sfnyt,,,,,,,,,
1,2003,2,0,plfc,sfnyt,,,,,,,,,
2,2003,3,0,plfc,sfnyt,,,,,,,,,
3,2003,4,0,plfc,sfnyt,,,,,,,,,
0,2004,1,0,plfc,sfnyt,,,,,,,,,
1,2004,2,0,plfc,sfnyt,,,,,,,,,
2,2004,3,0,plfc,sfnyt,,,,,,,,,
3,2004,4,0,plfc,sfnyt,,,,,,,,,
0,2005,1,0,plfc,sfnyt,,,,,,,,,
1,2005,2,0,plfc,sfnyt,,,,,,,,,
2,2005,3,0,plfc,sfnyt,,,,,,,,,
3,2005,4,0,plfc,sfnyt,,,,,,,,,
0,2006,1,0,plfc,sfnyt,,,,,,,,,
1,2006,2,0,plfc,sfnyt,,,,,,,,,
2,2006,3,0,plfc,sfnyt,,,,,,,,,
3,2006,4,0,plfc,sfnyt,,,,,,,,,
0,2007,1,0,plfc,sfnyt,,,,,,,,,
1,2007,2,0,plfc,sfnyt,,,,,,,,,
2,2007,3,0,plfc,sfnyt,,,,,,,,,
3,2007,4,0,plfc,sfnyt,,,,,,,,,
0,2008,1,0,plfc,sfnyt,,,,,,,,,
1,2008,2,0,plfc,sfnyt,,,,,,,,,
2,2008,3,0,plfc,sfnyt,,,,,,,,,
3,2008,4,0,plfc,sfnyt,,,,,,,,,
0,2009,1,0,plfc,sfnyt,,,,,,,,,
1,2009,2,0,plfc,sfnyt,,,,,,,,,
2,2009,3,0,plfc,sfnyt,,,,,,,,,
3,2009,4,0,plfc,sfnyt,,,,,,,,,
0,2010,1,0,plfc,sfnyt,,,,,,,,,
1,2010,2,0,plfc,sfnyt,,,,,,,,,
2,2010,3,0,plfc,sfnyt,,,,,,,,,
3,2010,4,0,plfc,sfnyt,,,,,,,,,
0,2011,1,0,plfc,sfnyt,,,,,,,,,
1,2011,2,0,plfc,sfnyt,,,,,,,,,
2,2011,3,0,plfc,sfnyt,,,,,,,,,
3,2011,4,0,plfc,sfnyt,,,,,,,,,
0,2012,1,0,plfc,sfnyt,,,,,,,,,
1,2012,2,0,plfc,sfnyt,,,,,,,,,
2,2012,3,0,plfc,sfnyt,,,,,,,,,
3,2012,4,0,plfc,sfnyt,,,,,,,,,
0,2013,1,0,plfc,sfnyt,,,,,,,,,
1,2013,2,0,plfc,sfnyt,,,,,,,,,
2,2013,3,0,plfc,sfnyt,,,,,,,,,
3,2013,4,0,plfc,sfnyt,,,,,,,,,
0,2014,1,0,plfc,sfnyt,,,,,,,,,
1,2014,2,0,plfc,sfnyt,,,,,,,,,
2,2014,3,0,plfc,sfnyt,,,,,,,,,
3,2014,4,0,plfc,sfnyt,,,,,,,,,
0,2015,1,0,plfc,sfnyt,,,,,,,,,
1,2015,2,0,plfc,sfnyt,,,,,,,,,
2,2015,3,0,plfc,sfnyt,,,,,,,,,
3,2015,4,0,plfc,sfnyt,,,,,,,,,
0,2016,1,0,plfc,sfnyt,,,,,,,,,
1,2016,2,0,plfc,sfnyt,,,,,,,,,
2,2016,3,0,plfc,sfnyt,,,,,,,,,
3,2016,4,0,plfc,sfnyt,,,,,,,,,
0,2017,1,0,plfc,sfnyt,,,,,,,,,
1,2017,2,0,plfc,sfnyt,,,,,,,,,
2,2017,3,0,plfc,sfnyt,,,,,,,,,
3,2017,4,0,plfc,sfnyt,,,,,,,,,
0,2018,1,0,plfc,sfnyt,,,,,,,,,
1,2018,2,0,plfc,sfnyt,,,,,,,,,
2,2018,3,0,plfc,sfnyt,,,,,,,,,
3,2018,4,0,plfc,sfnyt,,,,,,,,,
0,2019,1,0,plfc,sfnyt,,,,,,,,,
1,2019,2,0,plfc,sfnyt,,,,,,,,,
2,2019,3,0,plfc,sfnyt,,,,,,,,,
3,2019,4,0,plfc,sfnyt,,,,,,,,,
0,2020,1,0,plfc,sfnyt,,,,,,,,,
1,2020,2,0,plfc,sfnyt,,,,,,,,,
0,1995,1,0,plfc,sfglob,,,,,,,,,
1,1995,2,0,plfc,sfglob,,,,,,,,,
2,1995,3,0,plfc,sfglob,,,,,,,,,
3,1995,4,0,plfc,sfglob,,,,,,,,,
4,1996,1,0,plfc,sfglob,,,,,,,,,
5,1996,2,0,plfc,sfglob,,,,,,,,,
6,1996,3,0,plfc,sfglob,,,,,,,,,
7,1996,4,0,plfc,sfglob,,,,,,,,,
8,1997,1,0,plfc,sfglob,,,,,,,,,
9,1997,2,0,plfc,sfglob,,,,,,,,,
10,1997,3,0,plfc,sfglob,,,,,,,,,
11,1997,4,0,plfc,sfglob,,,,,,,,,
12,1998,1,0,plfc,sfglob,,,,,,,,,
13,1998,2,0,plfc,sfglob,,,,,,,,,
14,1998,3,0,plfc,sfglob,,,,,,,,,
15,1998,4,0,plfc,sfglob,,,,,,,,,
16,1999,1,0,plfc,sfglob,,,,,,,,,
17,1999,2,0,plfc,sfglob,,,,,,,,,
18,1999,3,0,plfc,sfglob,,,,,,,,,
19,1999,4,0,plfc,sfglob,,,,,,,,,
20,2000,1,0,plfc,sfglob,,,,,,,,,
21,2000,2,0,plfc,sfglob,,,,,,,,,
22,2000,3,0,plfc,sfglob,,,,,,,,,
23,2000,4,0,plfc,sfglob,,,,,,,,,
24,2001,1,0,plfc,sfglob,,,,,,,,,
25,2001,2,0,plfc,sfglob,,,,,,,,,
26,2001,3,0,plfc,sfglob,,,,,,,,,
27,2001,4,0,plfc,sfglob,,,,,,,,,
28,2002,1,0,plfc,sfglob,,,,,,,,,
29,2002,2,0,plfc,sfglob,,,,,,,,,
30,2002,3,0,plfc,sfglob,,,,,,,,,
31,2002,4,0,plfc,sfglob,,,,,,,,,
32,2003,1,0,plfc,sfglob,,,,,,,,,
33,2003,2,0,plfc,sfglob,,,,,,,,,
34,2003,3,0,plfc,sfglob,,,,,,,,,
35,2003,4,0,plfc,sfglob,,,,,,,,,
36,2004,1,0,plfc,sfglob,,,,,,,,,
37,2004,2,0,plfc,sfglob,,,,,,,,,
38,2004,3,0,plfc,sfglob,,,,,,,,,
39,2004,4,0,plfc,sfglob,,,,,,,,,
40,2005,1,0,plfc,sfglob,,,,,,,,,
41,2005,2,0,plfc,sfglob,,,,,,,,,
42,2005,3,0,plfc,sfglob,,,,,,,,,
43,2005,4,0,plfc,sfglob,,,,,,,,,
44,2006,1,0,plfc,sfglob,,,,,,,,,
45,2006,2,0,plfc,sfglob,,,,,,,,,
46,2006,3,0,plfc,sfglob,,,,,,,,,
47,2006,4,0,plfc,sfglob,,,,,,,,,
48,2007,1,0,plfc,sfglob,,,,,,,,,
49,2007,2,0,plfc,sfglob,,,,,,,,,
50,2007,3,0,plfc,sfglob,,,,,,,,,
51,2007,4,0,plfc,sfglob,,,,,,,,,
52,2008,1,0,plfc,sfglob,,,,,,,,,
53,2008,2,0,plfc,sfglob,,,,,,,,,
54,2008,3,0,plfc,sfglob,,,,,,,,,
55,2008,4,0,plfc,sfglob,,,,,,,,,
56,2009,1,0,plfc,sfglob,,,,,,,,,
57,2009,2,0,plfc,sfglob,,,,,,,,,
58,2009,3,0,plfc,sfglob,,,,,,,,,
59,2009,4,0,plfc,sfglob,,,,,,,,,
60,2010,1,0,plfc,sfglob,,,,,,,,,
61,2010,2,0,plfc,sfglob,,,,,,,,,
62,2010,3,0,plfc,sfglob,,,,,,,,,
