,year,quarter,count,company_code,pub_code
95,2018,4,0,dmbncp,sfftftp
96,2019,1,0,dmbncp,sfftftp
97,2019,2,0,dmbncp,sfftftp
98,2019,3,0,dmbncp,sfftftp
99,2019,4,0,dmbncp,sfftftp
100,2020,1,0,dmbncp,sfftftp
101,2020,2,0,dmbncp,sfftftp
0,1995,1,0,dmbncp,sfsddzp
1,1995,2,0,dmbncp,sfsddzp
2,1995,3,0,dmbncp,sfsddzp
3,1995,4,0,dmbncp,sfsddzp
4,1996,1,0,dmbncp,sfsddzp
5,1996,2,0,dmbncp,sfsddzp
6,1996,3,0,dmbncp,sfsddzp
7,1996,4,0,dmbncp,sfsddzp
8,1997,1,0,dmbncp,sfsddzp
9,1997,2,0,dmbncp,sfsddzp
10,1997,3,0,dmbncp,sfsddzp
11,1997,4,0,dmbncp,sfsddzp
12,1998,1,0,dmbncp,sfsddzp
13,1998,2,0,dmbncp,sfsddzp
14,1998,3,0,dmbncp,sfsddzp
15,1998,4,0,dmbncp,sfsddzp
16,1999,1,0,dmbncp,sfsddzp
17,1999,2,0,dmbncp,sfsddzp
18,1999,3,0,dmbncp,sfsddzp
19,1999,4,0,dmbncp,sfsddzp
20,2000,1,0,dmbncp,sfsddzp
21,2000,2,0,dmbncp,sfsddzp
22,2000,3,0,dmbncp,sfsddzp
23,2000,4,0,dmbncp,sfsddzp
24,2001,1,0,dmbncp,sfsddzp
25,2001,2,0,dmbncp,sfsddzp
26,2001,3,0,dmbncp,sfsddzp
27,2001,4,0,dmbncp,sfsddzp
28,2002,1,0,dmbncp,sfsddzp
29,2002,2,0,dmbncp,sfsddzp
30,2002,3,0,dmbncp,sfsddzp
31,2002,4,0,dmbncp,sfsddzp
32,2003,1,0,dmbncp,sfsddzp
33,2003,2,0,dmbncp,sfsddzp
34,2003,3,0,dmbncp,sfsddzp
35,2003,4,0,dmbncp,sfsddzp
36,2004,1,0,dmbncp,sfsddzp
37,2004,2,0,dmbncp,sfsddzp
38,2004,3,0,dmbncp,sfsddzp
39,2004,4,0,dmbncp,sfsddzp
40,2005,1,0,dmbncp,sfsddzp
41,2005,2,0,dmbncp,sfsddzp
42,2005,3,0,dmbncp,sfsddzp
43,2005,4,0,dmbncp,sfsddzp
44,2006,1,0,dmbncp,sfsddzp
45,2006,2,0,dmbncp,sfsddzp
46,2006,3,0,dmbncp,sfsddzp
47,2006,4,0,dmbncp,sfsddzp
48,2007,1,0,dmbncp,sfsddzp
49,2007,2,0,dmbncp,sfsddzp
50,2007,3,0,dmbncp,sfsddzp
51,2007,4,0,dmbncp,sfsddzp
52,2008,1,0,dmbncp,sfsddzp
53,2008,2,0,dmbncp,sfsddzp
54,2008,3,0,dmbncp,sfsddzp
55,2008,4,0,dmbncp,sfsddzp
56,2009,1,0,dmbncp,sfsddzp
57,2009,2,0,dmbncp,sfsddzp
58,2009,3,0,dmbncp,sfsddzp
59,2009,4,0,dmbncp,sfsddzp
60,2010,1,0,dmbncp,sfsddzp
61,2010,2,0,dmbncp,sfsddzp
62,2010,3,0,dmbncp,sfsddzp
63,2010,4,0,dmbncp,sfsddzp
64,2011,1,0,dmbncp,sfsddzp
65,2011,2,0,dmbncp,sfsddzp
66,2011,3,0,dmbncp,sfsddzp
67,2011,4,0,dmbncp,sfsddzp
68,2012,1,0,dmbncp,sfsddzp
69,2012,2,0,dmbncp,sfsddzp
70,2012,3,0,dmbncp,sfsddzp
71,2012,4,0,dmbncp,sfsddzp
72,2013,1,0,dmbncp,sfsddzp
73,2013,2,0,dmbncp,sfsddzp
74,2013,3,0,dmbncp,sfsddzp
75,2013,4,0,dmbncp,sfsddzp
76,2014,1,0,dmbncp,sfsddzp
77,2014,2,0,dmbncp,sfsddzp
78,2014,3,0,dmbncp,sfsddzp
79,2014,4,0,dmbncp,sfsddzp
80,2015,1,0,dmbncp,sfsddzp
81,2015,2,0,dmbncp,sfsddzp
82,2015,3,0,dmbncp,sfsddzp
83,2015,4,0,dmbncp,sfsddzp
84,2016,1,0,dmbncp,sfsddzp
85,2016,2,0,dmbncp,sfsddzp
86,2016,3,0,dmbncp,sfsddzp
87,2016,4,0,dmbncp,sfsddzp
88,2017,1,0,dmbncp,sfsddzp
89,2017,2,0,dmbncp,sfsddzp
90,2017,3,0,dmbncp,sfsddzp
91,2017,4,0,dmbncp,sfsddzp
92,2018,1,0,dmbncp,sfsddzp
93,2018,2,0,dmbncp,sfsddzp
94,2018,3,0,dmbncp,sfsddzp
95,2018,4,0,dmbncp,sfsddzp
96,2019,1,0,dmbncp,sfsddzp
97,2019,2,0,dmbncp,sfsddzp
98,2019,3,0,dmbncp,sfsddzp
99,2019,4,0,dmbncp,sfsddzp
100,2020,1,0,dmbncp,sfsddzp
101,2020,2,0,dmbncp,sfsddzp
0,1995,1,0,dmbncp,sfcordesp
1,1995,2,0,dmbncp,sfcordesp
2,1995,3,0,dmbncp,sfcordesp
3,1995,4,0,dmbncp,sfcordesp
4,1996,1,0,dmbncp,sfcordesp
5,1996,2,0,dmbncp,sfcordesp
6,1996,3,0,dmbncp,sfcordesp
7,1996,4,0,dmbncp,sfcordesp
8,1997,1,0,dmbncp,sfcordesp
9,1997,2,0,dmbncp,sfcordesp
10,1997,3,0,dmbncp,sfcordesp
11,1997,4,0,dmbncp,sfcordesp
12,1998,1,0,dmbncp,sfcordesp
13,1998,2,0,dmbncp,sfcordesp
14,1998,3,0,dmbncp,sfcordesp
15,1998,4,0,dmbncp,sfcordesp
16,1999,1,0,dmbncp,sfcordesp
17,1999,2,0,dmbncp,sfcordesp
18,1999,3,0,dmbncp,sfcordesp
19,1999,4,0,dmbncp,sfcordesp
20,2000,1,0,dmbncp,sfcordesp
21,2000,2,0,dmbncp,sfcordesp
22,2000,3,0,dmbncp,sfcordesp
23,2000,4,0,dmbncp,sfcordesp
24,2001,1,0,dmbncp,sfcordesp
25,2001,2,0,dmbncp,sfcordesp
26,2001,3,0,dmbncp,sfcordesp
27,2001,4,0,dmbncp,sfcordesp
28,2002,1,0,dmbncp,sfcordesp
29,2002,2,0,dmbncp,sfcordesp
30,2002,3,0,dmbncp,sfcordesp
31,2002,4,0,dmbncp,sfcordesp
32,2003,1,0,dmbncp,sfcordesp
