,year,quarter,count,company_code,pub_code
23,2000,4,0,fcaacq,sfsddzp
24,2001,1,0,fcaacq,sfsddzp
25,2001,2,0,fcaacq,sfsddzp
26,2001,3,0,fcaacq,sfsddzp
27,2001,4,0,fcaacq,sfsddzp
28,2002,1,0,fcaacq,sfsddzp
29,2002,2,0,fcaacq,sfsddzp
30,2002,3,0,fcaacq,sfsddzp
31,2002,4,0,fcaacq,sfsddzp
32,2003,1,0,fcaacq,sfsddzp
33,2003,2,0,fcaacq,sfsddzp
34,2003,3,0,fcaacq,sfsddzp
35,2003,4,0,fcaacq,sfsddzp
36,2004,1,0,fcaacq,sfsddzp
37,2004,2,0,fcaacq,sfsddzp
38,2004,3,0,fcaacq,sfsddzp
39,2004,4,0,fcaacq,sfsddzp
40,2005,1,0,fcaacq,sfsddzp
41,2005,2,0,fcaacq,sfsddzp
42,2005,3,0,fcaacq,sfsddzp
43,2005,4,0,fcaacq,sfsddzp
44,2006,1,0,fcaacq,sfsddzp
45,2006,2,0,fcaacq,sfsddzp
46,2006,3,0,fcaacq,sfsddzp
47,2006,4,0,fcaacq,sfsddzp
48,2007,1,0,fcaacq,sfsddzp
49,2007,2,0,fcaacq,sfsddzp
50,2007,3,0,fcaacq,sfsddzp
51,2007,4,0,fcaacq,sfsddzp
52,2008,1,0,fcaacq,sfsddzp
53,2008,2,0,fcaacq,sfsddzp
54,2008,3,0,fcaacq,sfsddzp
55,2008,4,0,fcaacq,sfsddzp
56,2009,1,0,fcaacq,sfsddzp
57,2009,2,0,fcaacq,sfsddzp
58,2009,3,0,fcaacq,sfsddzp
59,2009,4,0,fcaacq,sfsddzp
60,2010,1,0,fcaacq,sfsddzp
61,2010,2,0,fcaacq,sfsddzp
62,2010,3,0,fcaacq,sfsddzp
63,2010,4,0,fcaacq,sfsddzp
64,2011,1,0,fcaacq,sfsddzp
65,2011,2,0,fcaacq,sfsddzp
66,2011,3,0,fcaacq,sfsddzp
67,2011,4,0,fcaacq,sfsddzp
68,2012,1,0,fcaacq,sfsddzp
69,2012,2,0,fcaacq,sfsddzp
70,2012,3,0,fcaacq,sfsddzp
71,2012,4,0,fcaacq,sfsddzp
72,2013,1,0,fcaacq,sfsddzp
73,2013,2,0,fcaacq,sfsddzp
74,2013,3,0,fcaacq,sfsddzp
75,2013,4,0,fcaacq,sfsddzp
76,2014,1,0,fcaacq,sfsddzp
77,2014,2,0,fcaacq,sfsddzp
78,2014,3,0,fcaacq,sfsddzp
79,2014,4,0,fcaacq,sfsddzp
80,2015,1,0,fcaacq,sfsddzp
81,2015,2,0,fcaacq,sfsddzp
82,2015,3,0,fcaacq,sfsddzp
83,2015,4,0,fcaacq,sfsddzp
84,2016,1,0,fcaacq,sfsddzp
85,2016,2,0,fcaacq,sfsddzp
86,2016,3,0,fcaacq,sfsddzp
87,2016,4,0,fcaacq,sfsddzp
88,2017,1,0,fcaacq,sfsddzp
89,2017,2,0,fcaacq,sfsddzp
90,2017,3,0,fcaacq,sfsddzp
91,2017,4,0,fcaacq,sfsddzp
92,2018,1,0,fcaacq,sfsddzp
93,2018,2,0,fcaacq,sfsddzp
94,2018,3,0,fcaacq,sfsddzp
